timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3,AQI_PM25,AQI_PM10,AQI,AQI_Category,hour,day,weekday,month,pm2_5_3h_avg,pm10_3h_avg,co_3h_avg,no_3h_avg,no2_3h_avg,o3_3h_avg,so2_3h_avg,nh3_3h_avg,temp_c_3h_avg,humidity_3h_avg,pm2_5_24h_avg,pm10_24h_avg,co_24h_avg,no_24h_avg,no2_24h_avg,o3_24h_avg,so2_24h_avg,nh3_24h_avg,temp_c_24h_avg,humidity_24h_avg,pm2_5_lag_1h,pm2_5_lag_3h,pm2_5_lag_24h,pm10_lag_1h,pm10_lag_3h,pm10_lag_24h,co_lag_1h,co_lag_3h,co_lag_24h,no_lag_1h,no_lag_3h,no_lag_24h,no2_lag_1h,no2_lag_3h,no2_lag_24h,o3_lag_1h,o3_lag_3h,o3_lag_24h,so2_lag_1h,so2_lag_3h,so2_lag_24h,nh3_lag_1h,nh3_lag_3h,nh3_lag_24h,temp_c_lag_1h,temp_c_lag_3h,temp_c_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_24h,AQI_lag_1h,AQI_lag_3h,AQI_lag_24h
1766167200,2025-12-19 18:00:00,2025-12-19 23:30:00,120.19,134.92000000000002,,,487.4,0.0,7.95,108.28,6.92,0.01,279.48310344827587,123.53744966442954,124,Moderate,23,19,4,12,120.19,134.92000000000002,470.68,0.0,7.816666666666671,115.38999999999996,7.716666666666661,0.0033333333333334,,,110.59875,123.1475,423.7241666666666,0.0704166666666666,5.949583333333333,114.44458333333334,6.78625,0.06,,,120.19,120.19,105.92,134.92000000000002,134.92000000000002,121.94,473.0,434.61,434.66,0.0,0.0,0.0,7.83,7.84,7.02,115.18,129.8,111.51,7.71,9.01,6.98,0.0,0.0,0.3,,,,,,,124.0,124.0,252.0
1766170800,2025-12-19 19:00:00,2025-12-20 00:30:00,120.19,134.92000000000002,,,490.95,0.0,7.7,100.9,5.95,0.08,279.48310344827587,123.53744966442954,124,Moderate,0,20,5,12,120.19,134.92000000000002,483.7833333333333,0.0,7.826666666666671,108.11999999999996,6.859999999999995,0.0300000000000001,,,111.01791666666666,123.51291666666668,426.0416666666667,0.0704166666666666,6.0025,114.16875,6.783333333333334,0.0529166666666666,,,120.19,120.19,110.13,134.92000000000002,134.92000000000002,126.15,487.4,451.64,435.33,0.0,0.0,0.0,7.95,7.67,6.43,108.28,122.71,107.52,6.92,8.52,6.02,0.01,0.0,0.25,,,,,,,124.0,124.0,266.0
1766174400,2025-12-19 20:00:00,2025-12-20 01:30:00,120.19,134.92000000000002,,,491.69,0.0,6.82,94.17,5.04,0.16,279.48310344827587,123.53744966442954,124,Moderate,1,20,5,12,120.19,134.92000000000002,490.0133333333333,0.0,7.490000000000005,101.11666666666665,5.969999999999995,0.0833333333333334,,,111.26416666666668,123.70958333333334,428.3433333333333,0.0704166666666666,6.052083333333333,113.74583333333332,6.775416666666666,0.0487499999999999,,,120.19,120.19,114.28,134.92000000000002,134.92000000000002,130.2,490.95,473.0,436.45,0.0,0.0,0.0,7.7,7.83,5.63,100.9,115.18,104.32,5.95,7.71,5.23,0.08,0.0,0.26,,,,,,,124.0,124.0,280.0
1766178000,2025-12-19 21:00:00,2025-12-20 02:30:00,120.19,134.92000000000002,,,492.32,0.0,5.96,88.6,4.45,0.21,279.48310344827587,123.53744966442954,124,Moderate,2,20,5,12,120.19,134.92000000000002,491.65333333333336,0.0,6.826666666666672,94.55666666666662,5.146666666666662,0.1500000000000001,,,111.35750000000002,123.76375000000002,430.6645833333334,0.0704166666666666,6.099166666666666,113.19875000000002,6.767083333333333,0.0470833333333333,,,120.19,120.19,117.95,134.92000000000002,134.92000000000002,133.62,491.69,487.4,436.61,0.0,0.0,0.0,6.82,7.95,4.83,94.17,108.28,101.73,5.04,6.92,4.65,0.16,0.01,0.25,,,,,,,124.0,124.0,293.0
1766181600,2025-12-19 22:00:00,2025-12-20 03:30:00,120.19,134.92000000000002,,,496.42,0.0,5.45,82.2,3.96,0.27,279.48310344827587,123.53744966442954,124,Moderate,3,20,5,12,120.19,134.92000000000002,493.4766666666667,0.0,6.076666666666671,88.32333333333331,4.483333333333328,0.2133333333333334,,,111.3575,123.76375000000002,433.0341666666666,0.0704166666666666,6.144583333333333,112.52791666666668,6.753333333333333,0.0499999999999999,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,492.32,490.95,439.55,0.0,0.0,0.0,5.96,7.7,4.36,88.6,100.9,98.3,4.45,5.95,4.29,0.21,0.08,0.2,,,,,,,124.0,124.0,124.0
1766185200,2025-12-19 23:00:00,2025-12-20 04:30:00,120.19,134.92000000000002,,,505.33,0.0,5.24,75.46,3.52,0.36,279.48310344827587,123.53744966442954,124,Moderate,4,20,5,12,120.19,134.92000000000002,498.0233333333333,0.0,5.550000000000004,82.08666666666663,3.976666666666663,0.2800000000000001,,,111.3575,123.76375000000002,435.4475000000001,0.0704166666666666,6.18875,111.72125,6.727083333333333,0.0583333333333333,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,496.42,491.69,447.41,0.0,0.0,0.0,5.45,6.82,4.18,82.2,94.17,94.82,3.96,5.04,4.15,0.27,0.16,0.16,,,,,,,124.0,124.0,124.0
1766188800,2025-12-20 00:00:00,2025-12-20 05:30:00,120.19,134.92000000000002,,,515.22,0.0,5.27,69.39,3.2,0.43,279.48310344827587,123.53744966442954,124,Moderate,5,20,5,12,120.19,134.92000000000002,505.6566666666667,0.0,5.320000000000004,75.6833333333333,3.559999999999995,0.3533333333333335,,,111.3575,123.76375000000002,437.9145833333334,0.0704166666666666,6.232916666666667,110.80041666666666,6.690416666666667,0.0708333333333333,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,505.33,492.32,456.01,0.0,0.0,0.0,5.24,5.96,4.21,75.46,88.6,91.49,3.52,4.45,4.08,0.36,0.21,0.13,,,,,,,124.0,124.0,124.0
1766192400,2025-12-20 01:00:00,2025-12-20 06:30:00,120.19,134.92000000000002,,,523.85,0.0,5.75,64.21,3.16,0.47,279.48310344827587,123.53744966442954,124,Moderate,6,20,5,12,120.19,134.92000000000002,514.8000000000001,0.0,5.420000000000004,69.68666666666662,3.293333333333329,0.4200000000000001,,,111.3575,123.76375000000002,440.37208333333336,0.0704166666666666,6.279166666666666,109.79166666666669,6.649583333333333,0.0858333333333333,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,515.22,496.42,464.87,0.0,0.0,0.0,5.27,5.45,4.64,69.39,82.2,88.42,3.2,3.96,4.14,0.43,0.27,0.11,,,,,,,124.0,124.0,124.0
1766196000,2025-12-20 02:00:00,2025-12-20 07:30:00,120.19,134.92000000000002,,,548.59,0.06,7.61,60.05,3.76,0.44,279.48310344827587,123.53744966442954,124,Moderate,7,20,5,12,120.19,134.92000000000002,529.22,0.0200000000000001,6.210000000000004,64.54999999999995,3.373333333333329,0.4466666666666667,,,111.3575,123.76375,442.9958333333334,0.0725,6.32875,108.72416666666668,6.608750000000001,0.1012499999999999,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,523.85,505.33,485.62,0.0,0.0,0.01,5.75,5.24,6.42,64.21,75.46,85.67,3.16,3.52,4.74,0.47,0.36,0.07,,,,,,,124.0,124.0,124.0
1766199600,2025-12-20 03:00:00,2025-12-20 08:30:00,120.19,134.92000000000002,,,552.94,0.62,9.19,63.27,5.35,0.21,279.48310344827587,123.53744966442954,124,Moderate,8,20,5,12,120.19,134.92000000000002,541.7933333333334,0.2266666666666668,7.51666666666667,62.50999999999996,4.089999999999995,0.3733333333333335,,,111.3575,123.76375,445.0845833333333,0.09375,6.344166666666667,107.74166666666667,6.578333333333333,0.1099999999999999,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,548.59,515.22,502.81,0.06,0.0,0.11,7.61,5.27,8.82,60.05,69.39,86.85,3.76,3.2,6.08,0.44,0.43,0.0,,,,,,,124.0,124.0,124.0
1766203200,2025-12-20 04:00:00,2025-12-20 09:30:00,120.19,134.92000000000002,,,500.85,0.67,6.57,96.04,9.36,0.0,279.48310344827587,123.53744966442954,124,Moderate,9,20,5,12,120.19,134.92000000000002,534.1266666666667,0.4500000000000002,7.790000000000004,73.11999999999996,6.156666666666662,0.2166666666666668,,,111.3575,123.76375,445.8525,0.1149999999999999,6.245,107.61916666666669,6.623333333333332,0.1099999999999999,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,134.92000000000002,552.94,523.85,482.42,0.62,0.0,0.16,9.19,5.75,8.95,63.27,64.21,98.98,5.35,3.16,8.28,0.21,0.47,0.0,,,,,,,124.0,124.0,124.0
1766206800,2025-12-20 05:00:00,2025-12-20 10:30:00,120.19,134.92000000000002,,,480.12,0.68,5.44,109.14,9.35,0.0,279.48310344827587,123.53744966442954,124,Moderate,10,20,5,12,120.19,134.92000000000002,511.3033333333333,0.6566666666666668,7.066666666666671,89.48333333333329,8.019999999999994,0.0700000000000001,,,111.35750000000002,123.86416666666668,446.7683333333334,0.1320833333333333,6.122083333333333,107.77541666666669,6.64875,0.1099999999999999,,,120.19,120.19,120.19,134.92000000000002,134.92000000000002,132.51,500.85,548.59,458.14,0.67,0.06,0.27,6.57,7.61,8.39,96.04,60.05,105.39,9.36,3.76,8.74,0.0,0.44,0.0,,,,,,,124.0,124.0,122.0
1766210400,2025-12-20 06:00:00,2025-12-20 11:30:00,120.19,134.92000000000002,,,452.02,0.44,3.93,126.56,9.72,0.0,279.48310344827587,123.53744966442954,124,Moderate,11,20,5,12,120.19,134.92000000000002,477.66333333333336,0.5966666666666669,5.313333333333337,110.57999999999996,9.47666666666666,0.0,,,111.74708333333332,124.46833333333336,447.98916666666673,0.13875,5.995416666666667,108.30416666666666,6.698333333333334,0.1099999999999999,,,120.19,120.19,110.84,134.92000000000002,134.92000000000002,120.42,480.12,552.94,422.72,0.68,0.62,0.28,5.44,9.19,6.97,109.14,63.27,113.87,9.35,5.35,8.53,0.0,0.21,0.0,,,,,,,124.0,124.0,269.0
1766214000,2025-12-20 07:00:00,2025-12-20 12:30:00,113.99,123.53,,,358.87,0.18,1.89,143.8,9.86,0.0,279.48310344827587,115.96959731543625,279,Poor,12,20,5,12,118.12333333333332,131.1233333333333,430.3366666666666,0.4333333333333335,3.753333333333337,126.49999999999996,9.643333333333327,0.0,,,112.815,125.65083333333337,447.74708333333336,0.1379166666666666,5.897083333333334,108.9975,6.807083333333332,0.1099999999999999,,,120.19,120.19,88.36,134.92000000000002,134.92000000000002,95.15,452.02,500.85,364.68,0.44,0.67,0.2,3.93,6.57,4.25,126.56,96.04,127.16,9.72,9.36,7.25,0.0,0.0,0.0,,,,,,,124.0,124.0,194.0
1766217600,2025-12-20 08:00:00,2025-12-20 13:30:00,99.54,107.52,,,320.82,0.12,1.54,142.42,8.43,0.0,230.1537931034483,105.33208053691276,230,Poor,13,20,5,12,111.24,121.99,377.2366666666667,0.2466666666666668,2.453333333333337,137.59333333333328,9.33666666666666,0.0,,,113.74916666666668,126.67541666666668,447.0375,0.1354166666666666,5.831666666666667,109.44666666666669,6.886666666666667,0.1099999999999999,,,113.99,120.19,77.12,123.53,134.92000000000002,82.93,358.87,480.12,337.85,0.18,0.68,0.18,1.89,5.44,3.11,143.8,109.14,131.64,9.86,9.35,6.52,0.0,0.0,0.0,,,,,,,279.0,124.0,156.0
1766221200,2025-12-20 09:00:00,2025-12-20 14:30:00,94.53,101.94,,,309.8,0.1,1.66,140.89,7.92,0.0,213.0506896551724,101.62456375838926,213,Poor,14,20,5,12,102.68666666666664,110.99666666666666,329.83,0.1333333333333335,1.69666666666667,142.36999999999998,8.736666666666663,0.0,,,114.47083333333336,127.45416666666668,446.32458333333335,0.1333333333333333,5.787916666666667,109.65666666666668,6.946666666666666,0.1099999999999999,,,99.54,120.19,77.21,107.52,134.92000000000002,83.25,320.82,452.02,326.91,0.12,0.44,0.15,1.54,3.93,2.71,142.42,126.56,135.85,8.43,9.72,6.48,0.0,0.0,0.0,,,,,,,230.0,124.0,156.0
1766224800,2025-12-20 10:00:00,2025-12-20 15:30:00,93.83,101.24,,,313.5,0.11,2.27,139.12,7.85,0.0,210.66103448275865,101.15946308724833,211,Poor,15,20,5,12,95.96666666666664,103.56666666666663,314.70666666666665,0.1100000000000002,1.823333333333337,140.80999999999997,8.066666666666663,0.0,,,114.88125,127.87833333333334,445.6575,0.13125,5.757916666666667,109.59416666666664,6.982083333333333,0.1099999999999999,,,94.53,113.99,83.98,101.94,123.53,91.06,309.8,358.87,329.51,0.1,0.18,0.16,1.66,1.89,2.99,140.89,143.8,140.62,7.92,9.86,7.0,0.0,0.0,0.0,,,,,,,213.0,279.0,179.0
1766228400,2025-12-20 11:00:00,2025-12-20 16:30:00,94.75,102.41,,,324.35,0.11,3.47,135.14,7.93,0.0,213.80172413793105,101.93684563758389,214,Poor,16,20,5,12,94.37,101.8633333333333,315.8833333333333,0.1066666666666668,2.4666666666666703,138.3833333333333,7.899999999999995,0.0,,,114.90583333333336,127.86958333333337,444.8975,0.1304166666666666,5.730833333333333,109.28916666666667,6.985416666666666,0.1099999999999999,,,93.83,99.54,94.16,101.24,107.52,102.62,313.5,320.82,342.59,0.11,0.12,0.13,2.27,1.54,4.12,139.12,142.42,142.46,7.85,8.43,7.85,0.0,0.0,0.0,,,,,,,211.0,230.0,212.0
1766232000,2025-12-20 12:00:00,2025-12-20 17:30:00,94.93,102.79,,,336.51,0.04,4.98,130.85,7.88,0.0,214.41620689655176,102.1893288590604,214,Poor,17,20,5,12,94.50333333333332,102.14666666666665,324.7866666666667,0.0866666666666668,3.573333333333337,135.03666666666663,7.886666666666662,0.0,,,114.52041666666666,127.40625,443.8875,0.1304166666666666,5.697083333333334,108.81416666666668,6.952083333333334,0.1099999999999999,,,94.75,94.53,104.18,102.41,101.94,113.91,324.35,309.8,360.75,0.11,0.1,0.04,3.47,1.66,5.79,135.14,140.89,142.25,7.93,7.92,8.68,0.0,0.0,0.0,,,,,,,214.0,213.0,246.0
1766235600,2025-12-20 13:00:00,2025-12-20 18:30:00,94.89,103.06,,,354.09,0.0,6.44,123.46,7.11,0.0,214.27965517241373,102.36872483221477,214,Poor,18,20,5,12,94.85666666666668,102.75333333333332,338.31666666666666,0.0500000000000001,4.963333333333337,129.81666666666663,7.639999999999996,0.0,,,113.73708333333332,126.50541666666668,442.70416666666665,0.1304166666666666,5.674166666666667,108.16875,6.873333333333334,0.1099999999999999,,,94.93,93.83,113.69,102.79,101.24,124.68,336.51,313.5,382.49,0.04,0.11,0.0,4.98,2.27,6.99,130.85,139.12,138.95,7.88,7.85,9.0,0.0,0.0,0.0,,,,,,,214.0,211.0,278.0
1766239200,2025-12-20 14:00:00,2025-12-20 19:30:00,96.42,105.25,,,380.46,0.0,7.69,114.84,6.07,0.01,219.5027586206897,103.8238255033557,220,Poor,19,20,5,12,95.41333333333334,103.7,357.02,0.0133333333333335,6.3700000000000045,123.04999999999995,7.019999999999996,0.0033333333333334,,,112.74666666666668,125.26916666666666,441.47291666666666,0.1304166666666666,5.673333333333333,107.35333333333334,6.75125,0.1104166666666666,,,94.89,94.75,120.19,103.06,102.41,134.92000000000002,354.09,324.35,410.01,0.0,0.11,0.0,6.44,3.47,7.71,123.46,135.14,134.41,7.11,7.93,9.0,0.0,0.0,0.0,,,,,,,214.0,214.0,124.0
1766242800,2025-12-20 15:00:00,2025-12-20 20:30:00,98.21,107.74,,,404.25,0.0,8.15,107.81,5.38,0.22,225.61344827586203,105.47825503355703,226,Poor,20,20,5,12,96.50666666666666,105.34999999999998,379.6,0.0,7.42666666666667,115.36999999999996,6.186666666666663,0.0766666666666668,,,111.83083333333332,124.13666666666668,440.2079166666667,0.1304166666666666,5.68625,106.43708333333332,6.599999999999999,0.1195833333333333,,,96.42,94.93,120.19,105.25,102.79,134.92000000000002,380.46,336.51,434.61,0.0,0.04,0.0,7.69,4.98,7.84,114.84,130.85,129.8,6.07,7.88,9.01,0.01,0.0,0.0,,,,,,,220.0,214.0,124.0
1766246400,2025-12-20 16:00:00,2025-12-20 21:30:00,99.04,108.99,,,418.57,0.0,7.94,101.25,4.74,0.43,228.44689655172417,106.30879194630872,228,Poor,21,20,5,12,97.89,107.32666666666664,401.0933333333333,0.0,7.92666666666667,107.96666666666664,5.396666666666662,0.2200000000000001,,,110.94958333333334,123.05625,438.83,0.1304166666666666,5.697500000000001,105.54291666666666,6.4425,0.1374999999999999,,,98.21,94.89,120.19,107.74,103.06,134.92000000000002,404.25,354.09,451.64,0.0,0.0,0.0,8.15,6.44,7.67,107.81,123.46,122.71,5.38,7.11,8.52,0.22,0.0,0.0,,,,,,,226.0,214.0,124.0
1766250000,2025-12-20 17:00:00,2025-12-20 22:30:00,101.08,111.43,,,434.59,0.0,7.82,95.77,4.29,0.55,235.41103448275865,107.93,235,Poor,22,20,5,12,99.44333333333331,109.38666666666664,419.1366666666666,0.0,7.970000000000003,101.60999999999996,4.803333333333328,0.4000000000000002,,,110.15333333333332,122.0775,437.2295833333333,0.1304166666666666,5.697083333333333,104.73416666666668,6.3,0.1604166666666666,,,99.04,96.42,120.19,108.99,105.25,134.92000000000002,418.57,380.46,473.0,0.0,0.0,0.0,7.94,7.69,7.83,101.25,114.84,115.18,4.74,6.07,7.71,0.43,0.01,0.0,,,,,,,228.0,220.0,124.0
1766253600,2025-12-20 18:00:00,2025-12-20 23:30:00,103.57,114.06,,,448.4,0.0,7.88,90.54,3.9,0.64,243.9113793103448,109.67744966442952,244,Poor,23,20,5,12,101.22999999999998,111.49333333333333,433.8533333333333,0.0,7.8800000000000034,95.8533333333333,4.309999999999996,0.5400000000000001,,,109.46083333333333,121.20833333333336,435.6045833333333,0.1304166666666666,5.694166666666667,103.995,6.1741666666666655,0.1866666666666666,,,101.08,98.21,120.19,111.43,107.74,134.92000000000002,434.59,404.25,487.4,0.0,0.0,0.0,7.82,8.15,7.95,95.77,107.81,108.28,4.29,5.38,6.92,0.55,0.22,0.01,,,,,,,235.0,226.0,124.0
1766257200,2025-12-20 19:00:00,2025-12-21 00:30:00,105.6,115.72,,,453.29,0.0,7.67,84.83,3.45,0.7,250.8413793103448,110.78040268456375,251,Poor,0,21,6,12,103.41666666666664,113.73666666666664,445.4266666666667,0.0,7.790000000000004,90.37999999999997,3.879999999999996,0.6300000000000001,,,108.85291666666666,120.40833333333336,434.0354166666666,0.1304166666666666,5.692916666666666,103.32541666666668,6.07,0.2125,,,103.57,99.04,120.19,114.06,108.99,134.92000000000002,448.4,418.57,490.95,0.0,0.0,0.0,7.88,7.94,7.7,90.54,101.25,100.9,3.9,4.74,5.95,0.64,0.43,0.08,,,,,,,244.0,228.0,124.0
1766260800,2025-12-20 20:00:00,2025-12-21 01:30:00,108.12,117.98,,,457.91,0.0,7.05,80.35,3.2,0.83,259.4441379310345,112.2820134228188,259,Poor,1,21,6,12,105.76333333333332,115.91999999999996,453.2,0.0,7.533333333333336,85.23999999999997,3.516666666666662,0.7233333333333335,,,108.34999999999998,119.7025,432.6279166666668,0.1304166666666666,5.7025,102.74958333333336,5.993333333333333,0.2404166666666666,,,105.6,101.08,120.19,115.72,111.43,134.92000000000002,453.29,434.59,491.69,0.0,0.0,0.0,7.67,7.82,6.82,84.83,95.77,94.17,3.45,4.29,5.04,0.7,0.55,0.16,,,,,,,251.0,235.0,124.0
1766264400,2025-12-20 21:00:00,2025-12-21 02:30:00,110.54,120.23,,,462.18,0.0,6.31,77.12,3.14,0.84,267.7055172413793,113.77697986577182,268,Poor,2,21,6,12,108.08666666666666,117.97666666666665,457.79333333333335,0.0,7.0100000000000025,80.76666666666664,3.2633333333333283,0.79,,,107.94791666666669,119.09041666666668,431.3720833333333,0.1304166666666666,5.717083333333334,102.27125,5.93875,0.2666666666666666,,,108.12,103.57,120.19,117.98,114.06,134.92000000000002,457.91,448.4,492.32,0.0,0.0,0.0,7.05,7.88,5.96,80.35,90.54,88.6,3.2,3.9,4.45,0.83,0.64,0.21,,,,,,,259.0,244.0,124.0
1766268000,2025-12-20 22:00:00,2025-12-21 03:30:00,112.79,122.34,,,466.83,0.0,5.77,73.78,3.13,0.81,275.3865517241379,115.17892617449664,275,Poor,3,21,6,12,110.48333333333332,120.18333333333332,462.3066666666667,0.0,6.37666666666667,77.0833333333333,3.1566666666666623,0.8266666666666668,,,107.63958333333336,118.56625,430.13916666666665,0.1304166666666666,5.730416666666667,101.92041666666668,5.904166666666668,0.2891666666666666,,,110.54,105.6,120.19,120.23,115.72,134.92000000000002,462.18,453.29,496.42,0.0,0.0,0.0,6.31,7.67,5.45,77.12,84.83,82.2,3.14,3.45,3.96,0.84,0.7,0.27,,,,,,,268.0,251.0,124.0
1766271600,2025-12-20 23:00:00,2025-12-21 04:30:00,115.58,125.0,,,474.72,0.0,5.42,70.77,3.12,0.75,284.9110344827586,116.94630872483222,285,Poor,4,21,6,12,112.96999999999998,122.52333333333333,467.91,0.0,5.833333333333336,73.88999999999997,3.1299999999999955,0.8000000000000002,,,107.4475,118.15291666666668,428.86375,0.1304166666666666,5.737916666666666,101.725,5.8875,0.3054166666666666,,,112.79,108.12,120.19,122.34,117.98,134.92000000000002,466.83,457.91,505.33,0.0,0.0,0.0,5.77,7.05,5.24,73.78,80.35,75.46,3.13,3.2,3.52,0.81,0.83,0.36,,,,,,,275.0,259.0,124.0
1766275200,2025-12-21 00:00:00,2025-12-21 05:30:00,118.46,127.76,,,483.0,0.0,5.24,68.8,3.17,0.61,294.74275862068964,118.78013422818792,295,Poor,5,21,6,12,115.60999999999996,125.0333333333333,474.85,0.0,5.47666666666667,71.11666666666663,3.1399999999999952,0.7233333333333335,,,107.37541666666668,117.85458333333334,427.52125,0.1304166666666666,5.736666666666667,101.70041666666668,5.88625,0.3129166666666667,,,115.58,110.54,120.19,125.0,120.23,134.92000000000002,474.72,462.18,515.22,0.0,0.0,0.0,5.42,6.31,5.27,70.77,77.12,69.39,3.12,3.14,3.2,0.75,0.84,0.43,,,,,,,285.0,268.0,124.0
1766278800,2025-12-21 01:00:00,2025-12-21 06:30:00,119.63,128.93,,,487.39,0.0,5.29,67.94,3.43,0.36,298.7368965517241,119.55751677852348,299,Poor,6,21,6,12,117.89,127.22999999999998,481.7033333333334,0.0,5.31666666666667,69.16999999999996,3.2399999999999958,0.5733333333333335,,,107.35208333333333,117.605,426.0020833333333,0.1304166666666666,5.7175,101.85583333333334,5.8975,0.3083333333333333,,,118.46,112.79,120.19,127.76,122.34,134.92000000000002,483.0,466.83,523.85,0.0,0.0,0.0,5.24,5.77,5.75,68.8,73.78,64.21,3.17,3.13,3.16,0.61,0.81,0.47,,,,,,,295.0,275.0,124.0
1766282400,2025-12-21 02:00:00,2025-12-21 07:30:00,120.19,130.5,,,501.7,0.08,6.49,66.81,4.03,0.29,289.9634482758621,120.6006711409396,121,Moderate,7,21,6,12,119.42666666666666,129.0633333333333,490.69666666666666,0.0266666666666668,5.673333333333336,67.84999999999997,3.543333333333328,0.4200000000000001,,,107.35208333333333,117.42083333333336,424.04833333333335,0.13125,5.670833333333333,102.1375,5.90875,0.3020833333333333,,,119.63,115.58,120.19,128.93,125.0,134.92000000000002,487.39,474.72,548.59,0.0,0.0,0.06,5.29,5.42,7.61,67.94,70.77,60.05,3.43,3.12,3.76,0.36,0.75,0.44,,,,,,,299.0,285.0,124.0
1766286000,2025-12-21 03:00:00,2025-12-21 08:30:00,120.19,131.13,,,511.64,0.62,7.57,71.82,5.29,0.07,289.9634482758621,121.01926174496644,121,Moderate,8,21,6,12,120.00333333333332,130.18666666666664,500.2433333333333,0.2333333333333335,6.450000000000004,68.85666666666663,4.249999999999996,0.2400000000000001,,,107.35208333333333,117.26291666666668,422.3275,0.13125,5.603333333333333,102.49375,5.90625,0.2962499999999999,,,120.19,118.46,120.19,130.5,127.76,134.92000000000002,501.7,483.0,552.94,0.08,0.0,0.62,6.49,5.24,9.19,66.81,68.8,63.27,4.03,3.17,5.35,0.29,0.61,0.21,,,,,,,121.0,295.0,124.0
1766289600,2025-12-21 04:00:00,2025-12-21 09:30:00,117.06,127.53,,,485.4,0.66,7.01,90.22,7.32,0.0,289.9634482758621,118.62731543624162,290,Poor,9,21,6,12,119.14666666666665,129.71999999999997,499.58,0.4533333333333335,7.023333333333337,76.28333333333329,5.546666666666662,0.1200000000000001,,,107.22166666666664,116.955,421.68375,0.1308333333333333,5.621666666666667,102.25124999999998,5.821249999999999,0.2962499999999999,,,120.19,119.63,120.19,131.13,128.93,134.92000000000002,511.64,487.39,500.85,0.62,0.0,0.67,7.57,5.29,6.57,71.82,67.94,96.04,5.29,3.43,9.36,0.07,0.36,0.0,,,,,,,121.0,299.0,124.0
1766293200,2025-12-21 05:00:00,2025-12-21 10:30:00,113.34,123.61,,,463.44,0.67,5.99,102.67,7.83,0.0,277.2641379310345,116.02275167785236,277,Poor,10,21,6,12,116.86333333333332,127.42333333333332,486.82666666666665,0.6500000000000002,6.85666666666667,88.23666666666662,6.813333333333328,0.0233333333333334,,,106.93625,116.48375,420.98875,0.1304166666666666,5.644583333333333,101.98166666666668,5.757916666666667,0.2962499999999999,,,117.06,120.19,120.19,127.53,130.5,134.92000000000002,485.4,501.7,480.12,0.66,0.08,0.68,7.01,6.49,5.44,90.22,66.81,109.14,7.32,4.03,9.35,0.0,0.29,0.0,,,,,,,290.0,121.0,124.0
1766296800,2025-12-21 06:00:00,2025-12-21 11:30:00,108.3,117.96,,,428.86,0.48,4.48,118.77,8.49,0.0,260.0586206896552,112.26872483221476,260,Poor,11,21,6,12,112.9,123.0333333333333,459.23333333333335,0.6033333333333335,5.826666666666671,103.8866666666666,7.8799999999999955,0.0,,,106.44083333333334,115.77708333333334,420.02375,0.1320833333333333,5.6675,101.65708333333332,5.706666666666666,0.2962499999999999,,,113.34,120.19,120.19,123.61,131.13,134.92000000000002,463.44,511.64,452.02,0.67,0.62,0.44,5.99,7.57,3.93,102.67,71.82,126.56,7.83,5.29,9.72,0.0,0.07,0.0,,,,,,,277.0,121.0,124.0
1766300400,2025-12-21 07:00:00,2025-12-21 12:30:00,82.29,89.68,,,336.06,0.22,2.33,133.99,8.44,0.0,173.67965517241382,89.68,174,Moderate,12,21,6,12,101.31,110.41666666666664,409.4533333333333,0.4566666666666668,4.26666666666667,118.47666666666665,8.253333333333329,0.0,,,105.12,114.36666666666666,419.0733333333333,0.13375,5.685833333333334,101.24833333333332,5.647500000000001,0.2962499999999999,,,108.3,117.06,113.99,117.96,127.53,123.53,428.86,485.4,358.87,0.48,0.66,0.18,4.48,7.01,1.89,118.77,90.22,143.8,8.49,7.32,9.86,0.0,0.0,0.0,,,,,,,260.0,290.0,279.0
1766304000,2025-12-21 08:00:00,2025-12-21 13:30:00,67.54,73.87,,,297.72,0.16,1.73,134.01,7.03,0.0,123.32620689655177,73.87,123,Moderate,13,21,6,12,86.04333333333334,93.83666666666664,354.21333333333337,0.2866666666666668,2.8466666666666707,128.9233333333333,7.986666666666661,0.0,,,103.78666666666668,112.96458333333332,418.11083333333335,0.1354166666666666,5.6937500000000005,100.89791666666666,5.589166666666667,0.2962499999999999,,,82.29,113.34,99.54,89.68,123.61,107.52,336.06,463.44,320.82,0.22,0.67,0.12,2.33,5.99,1.54,133.99,102.67,142.42,8.44,7.83,8.43,0.0,0.0,0.0,,,,,,,174.0,277.0,230.0
